Participant,participant,Time,Neutral_Low_CS,Happy_Low_CS,Neutral_Low_ZM,Happy_Low_ZM,Neutral_High_CS,Happy_High_CS,Neutral_High_ZM,Happy_High_ZM
P33,P33,0.62061,0.7381635634,0.8490788387,0.8263790086,0.8234738821,0.8424072874,0.8708396263,0.7687357768,0.7809380508
P33,P33,0.62109,0.6837651437,0.8469378412,0.836556825,0.6991397715,0.8461920275,0.8472471099,0.824110467,0.8614052731
P33,P33,0.62158,0.7138768835,0.7688252853,0.7616778862,0.6332967563,0.8752019471,0.8779524398,0.828518543,0.8267104298
P33,P33,0.62207,0.7173530481,0.7112165508,0.6883895328,0.6886634129,0.8811151487,0.8224250746,0.7579506912,0.7198222188
P33,P33,0.62256,0.7684643904,0.7443693406,0.6957617128,0.6703108974,0.9125553164,0.7697301321,0.7220659567,0.6894446916
P33,P33,0.62305,0.7928835065,0.7765594831,0.6411094106,0.7235194665,0.9034239587,0.7453811255,0.7774992105,0.6498246501
P33,P33,0.62354,0.7501454994,0.7935454632,0.6168594067,0.8753381713,0.8596837159,0.6703191805,0.8479552542,0.5993541392
P33,P33,0.62402,0.7463446293,0.7919629604,0.6625304373,0.8291519465,0.8426694209,0.6737793487,0.7782068412,0.702845024
P33,P33,0.62451,0.7542803644,0.8009064268,0.6810428133,0.6502652421,0.8326042322,0.7392463689,0.701827951,0.7917710822
P33,P33,0.625,0.7861878625,0.783055492,0.6933522565,0.6211005119,0.7864043613,0.8155734311,0.6583450303,0.7636032224
P33,P33,0.62549,0.8307989871,0.7374904954,0.8368290563,0.6707830908,0.7726171966,0.8220752816,0.6494814208,0.6755883739
P33,P33,0.62598,0.9020273348,0.6697865323,0.7661054449,0.6901859604,0.7610200019,0.7432328011,0.7467602557,0.6483519912
P33,P33,0.62646,0.941508729,0.6576440395,0.820553826,0.6994135091,0.7282047715,0.6939224927,0.8495367578,0.6656458445
P33,P33,0.62695,0.8946692564,0.7433753,0.819072728,0.6983606736,0.7562035876,0.7375834636,0.8004817302,0.6196802556
P33,P33,0.62744,0.8103926261,0.8156181029,0.8195422586,0.7134498521,0.7886701527,0.7996459106,0.682491866,0.6592595703
P33,P33,0.62793,0.7516544919,0.81913134,0.7809037508,0.7258741338,0.7495085615,0.8252639156,0.7647095447,0.707006738
P33,P33,0.62842,0.6903935752,0.780971422,0.7221215419,0.733805143,0.7359612002,0.7906084962,0.874592216,0.7813648902
P33,P33,0.62891,0.714544796,0.7470284508,0.7003744398,0.7710604806,0.7692251844,0.7465698289,0.7797830006,0.8702606131
P33,P33,0.62939,0.769281521,0.6879476255,0.660192479,0.7684665658,0.7611623984,0.760581686,0.6952003368,0.7991069722
P33,P33,0.62988,0.766396686,0.738940298,0.7026050905,0.7365021589,0.7558527305,0.7586678915,0.8172424057,0.6239540591
P33,P33,0.63037,0.6892056056,0.7556856054,0.7645915271,0.7447412908,0.7650857299,0.7361588778,0.8964113481,0.6127754976
P33,P33,0.63086,0.6629507307,0.7793038089,0.7024658672,0.6211877603,0.7847346518,0.7201634237,0.8867427403,0.6710450368
P33,P33,0.63135,0.6292214229,0.7416502381,0.7438757593,0.6183835925,0.8461623086,0.7092870213,0.852937051,0.626649055
P33,P33,0.63184,0.6369205155,0.7887520403,0.735717182,0.682115234,0.9246450461,0.7261192914,0.8327655336,0.6548161352
P33,P33,0.63232,0.5933880846,0.8519559847,0.7724079588,0.7313609534,0.9269409433,0.7542638824,0.8193201853,0.6409251849
P33,P33,0.63281,0.5326745952,0.8442108273,0.736334016,0.8186170476,0.8488560188,0.7913794531,0.7764004622,0.7342598331
P33,P33,0.6333,0.5751750163,0.7995444191,0.7093981078,0.8770789329,0.758977108,0.8638352817,0.7328626966,0.6951473114
P33,P33,0.63379,0.6042272088,0.8269391131,0.7866151823,0.7790108129,0.7156063709,0.8539077079,0.6771197096,0.6709598858
P33,P33,0.63428,0.6480151249,0.8129434304,0.7715551816,0.7357177526,0.7006442204,0.8252995525,0.5906994073,0.6585665327
P33,P33,0.63477,0.7092045462,0.7856328112,0.7715150564,0.6392064434,0.7556064413,0.8093466798,0.732620575,0.6740852203
P33,P33,0.63525,0.7344500739,0.7916424632,0.8683097994,0.6213077968,0.7822556821,0.8172219776,0.7163029678,0.6678036621
P33,P33,0.63574,0.7813495604,0.7853952666,0.8720661349,0.6805769262,0.7913429418,0.7939134758,0.8112520855,0.6590904583
P33,P33,0.63623,0.8313019961,0.7393294412,0.8138127579,0.816247014,0.7828838307,0.7604566825,0.8612579111,0.7270823018
P33,P33,0.63672,0.7909361552,0.7460609013,0.815365991,0.8475278924,0.7568874158,0.7746281519,0.7865566283,0.7537291662
P33,P33,0.63721,0.7775609334,0.7789066489,0.6994276788,0.7532144175,0.7663752036,0.7621784681,0.781328112,0.7534630125
P33,P33,0.6377,0.7773171861,0.7543915666,0.6520291509,0.6811568869,0.7760246192,0.7957739595,0.7350774089,0.7883200411
P33,P33,0.63818,0.7502926867,0.7249956182,0.681725423,0.6657601093,0.8180625429,0.8062731889,0.7477513938,0.7949793434
P33,P33,0.63867,0.7189549428,0.6822189214,0.7929635419,0.8046711206,0.7751865048,0.8005901057,0.6951100151,0.7848446635
P33,P33,0.63916,0.7295390269,0.6456432971,0.8228984251,0.8886567972,0.7492895055,0.7552392553,0.6791564237,0.7074325721
P33,P33,0.63965,0.6896930575,0.6863022588,0.7669373652,0.8779566296,0.8296592239,0.7911718908,0.6261478658,0.686804271
P33,P33,0.64014,0.6213264073,0.7213984579,0.684263016,0.7168902462,0.9025023668,0.8434779038,0.5832880486,0.7528190803
P33,P33,0.64062,0.6431228382,0.7238750381,0.6975475392,0.6786363289,0.8851403117,0.8763021911,0.5726213392,0.7658022647
P33,P33,0.64111,0.6378111798,0.7118666326,0.8631120358,0.7118052659,0.8492468533,0.8121434311,0.7032323798,0.6740338563
P33,P33,0.6416,0.6313776741,0.7041295932,0.8536985711,0.6601989099,0.8142794013,0.7555778356,0.756784312,0.710410084
P33,P33,0.64209,0.6999559133,0.7799311179,0.8504932224,0.7170832463,0.7895069918,0.7499486175,0.7296972656,0.8399843131
P33,P33,0.64258,0.7814077916,0.8374418018,0.7817168218,0.6562872087,0.8004093141,0.7900231225,0.7220905427,0.8022081547
P33,P33,0.64307,0.8334343348,0.8783775417,0.7112605034,0.6461597789,0.7467048902,0.8180327036,0.7427511922,0.6757171374
P33,P33,0.64355,0.8316474035,0.9036044583,0.6594891567,0.6579711081,0.747035749,0.7904439603,0.7552434494,0.6966284579
P33,P33,0.64404,0.8466283323,0.9263588117,0.6950183842,0.672876171,0.7711457434,0.7675033804,0.8073510111,0.6377425185
P33,P33,0.64453,0.8533037564,0.9844534257,0.6808427167,0.7515535851,0.7702554553,0.8419592885,0.9011966273,0.6763134236
P33,P33,0.64502,0.8462406935,1.025784037,0.6106746255,0.7977919774,0.8998511168,0.8343209149,0.9104586704,0.6432988059
P33,P33,0.64551,0.8346924263,0.9786044935,0.6399036347,0.7452617876,0.9392038201,0.7828610545,0.8768824584,0.6978234193
P33,P33,0.646,0.7658649319,0.913238974,0.7721188833,0.6189329429,0.8958361893,0.7391692996,0.8123673123,0.7035344026
P33,P33,0.64648,0.747278805,0.8293094555,0.8991136754,0.551542796,0.8513748485,0.6951963236,0.8524339864,0.6960467451
P33,P33,0.64697,0.7903581988,0.7449607762,0.810170517,0.6859555683,0.785060373,0.7203379415,0.9113267048,0.6948305432
P33,P33,0.64746,0.8163489693,0.7196804274,0.7350086265,0.7749207839,0.7273436555,0.717983019,0.8511020585,0.7042720802
P33,P33,0.64795,0.8542576243,0.7082192644,0.7494274766,0.7442230331,0.7353479066,0.71822391,0.827814563,0.7111130573
P33,P33,0.64844,0.809939766,0.6915675058,0.7845190323,0.7505968665,0.7378579885,0.7703641468,0.903703667,0.7528331465
P33,P33,0.64893,0.7282131397,0.7245702101,0.8084491527,0.7279201728,0.7964595324,0.8015713952,0.8418687225,0.7491250382
P33,P33,0.64941,0.6725922332,0.7510322937,0.9451068471,0.7114428328,0.8340039227,0.7596387732,0.8019906483,0.7519931958
P33,P33,0.6499,0.6941791062,0.7443305381,0.9174241573,0.6666088038,0.8085758912,0.7123728343,0.7071795425,0.7960811343
P33,P33,0.65039,0.6944647279,0.7467173226,0.6958891166,0.7601992225,0.7049481342,0.6956860797,0.6879575994,0.8307295191
P33,P33,0.65088,0.6841602701,0.7339625993,0.6207962705,0.7779992765,0.6964899565,0.7050405376,0.7452914361,0.8730438398
P33,P33,0.65137,0.7096933677,0.7518481212,0.6915353945,0.73597665,0.7747346309,0.7770787523,0.6994430935,0.8670530984
P33,P33,0.65186,0.7563689932,0.8184073801,0.7496941961,0.7223662483,0.8089075306,0.8558795606,0.6826002941,0.7749089689
P33,P33,0.65234,0.7833572929,0.8566946037,0.7233898219,0.7316575125,0.7749156235,0.8890584653,0.7898640282,0.796331901
P33,P33,0.65283,0.7448940153,0.8256516668,0.721643895,0.769750532,0.7030895709,0.8993434561,0.8958483388,0.8399644183
P33,P33,0.65332,0.6937763429,0.7911250797,0.6527194821,0.8598394203,0.6069690651,0.8560646366,0.9116763476,0.8117153963
P33,P33,0.65381,0.7166480971,0.7819438122,0.5586243545,0.8115192132,0.6872958612,0.8458333034,0.8569495406,0.9391824677
P33,P33,0.6543,0.7413690893,0.7881908168,0.6880749154,0.6281642558,0.7753073158,0.850279373,0.8263931769,1.011196396
P33,P33,0.65479,0.7093527409,0.7891810544,0.7978947394,0.566801557,0.7790909837,0.7941409703,0.7740480567,0.9547069978
P33,P33,0.65527,0.7179432202,0.7686557989,0.8289995893,0.6840858954,0.7388289927,0.7263622754,0.7663529407,0.8771900878
P33,P33,0.65576,0.7009238303,0.7155986026,0.8233867277,0.8034150809,0.760767766,0.7343353524,0.8743644229,0.8274179815
P33,P33,0.65625,0.6834895126,0.6659026785,0.8157395035,0.8415380114,0.7736343444,0.7743985235,0.9254613103,0.858865356
P33,P33,0.65674,0.6408064537,0.6797355526,0.7399869282,0.9051325568,0.833405519,0.765856739,0.8696679807,0.7943391344
P33,P33,0.65723,0.6359275033,0.7885252265,0.7966419734,0.888751729,0.8971953281,0.802073279,0.959649956,0.6731181798
P33,P33,0.65771,0.7120760196,0.8811192362,0.8622855104,0.785980544,0.909793114,0.7905439987,0.9205071912,0.6886067529
P33,P33,0.6582,0.8243995536,0.8730702519,0.7951585471,0.771870832,0.9060754286,0.7360687091,0.7598561183,0.7311102922
P33,P33,0.65869,0.9329293664,0.8443008928,0.8187361766,0.7124121843,0.8556362723,0.6962533634,0.7835172972,0.654295604
P33,P33,0.65918,0.9797061397,0.8561405487,0.8681943875,0.6796039492,0.755846009,0.7008606743,0.7472882417,0.6531681161
P33,P33,0.65967,0.9488613135,0.9362477815,0.8627903373,0.6738277252,0.6771361408,0.7450292507,0.658262986,0.6573310844
P33,P33,0.66016,0.8960037649,0.9157652119,0.7975147084,0.7373595391,0.6558280845,0.7677636747,0.6554246109,0.6505018953
P33,P33,0.66064,0.866078016,0.8834425858,0.7093302304,0.7599654852,0.7018785453,0.7771339982,0.7156890274,0.780158062
P33,P33,0.66113,0.7867483187,0.8408414725,0.7405192951,0.8200802052,0.7097675785,0.6836171773,0.6726707853,0.7504820175
P33,P33,0.66162,0.7364284797,0.838107063,0.8306842818,0.8621538945,0.718882485,0.6392597382,0.66261288,0.6064162217
P33,P33,0.66211,0.725248354,0.9040068026,0.7993599249,0.8267850324,0.7102244035,0.6362387023,0.6552315284,0.572547018
P33,P33,0.6626,0.669549706,0.9142511793,0.752371595,0.7263459899,0.7101054284,0.6785890197,0.5969685154,0.6043591566
P33,P33,0.66309,0.6890294934,0.8602999331,0.6906126141,0.7139893525,0.748896612,0.6817118288,0.6778077955,0.6567200087
P33,P33,0.66357,0.6952790417,0.7870778743,0.7722860364,0.7885256927,0.8181338651,0.7278482553,0.7248224773,0.7387948783
P33,P33,0.66406,0.7674405995,0.7608403974,0.7451561454,0.7747675677,0.8848698404,0.7561138791,0.6912956061,0.7893294457
P33,P33,0.66455,0.8300991245,0.785821683,0.7712102767,0.7885879078,0.8533721703,0.751815841,0.7196045992,0.7384317107
P33,P33,0.66504,0.8452058955,0.8128169487,0.863037319,0.7166156403,0.7768728926,0.7424395712,0.7622595382,0.685121856
P33,P33,0.66553,0.8788516604,0.7879511816,0.7748480493,0.5386198245,0.7314241235,0.7589793824,0.7590905289,0.6820849353
P33,P33,0.66602,0.9027307744,0.7877358498,0.8144648776,0.5359729614,0.743748106,0.7505291903,0.7150984728,0.8018245803
P33,P33,0.6665,0.8683776518,0.7790271633,0.8619281159,0.8142388456,0.7688879646,0.69764291,0.7036079857,0.8541266339
P33,P33,0.66699,0.8547088609,0.7312282721,0.7719916386,0.9510327891,0.8066100329,0.6944911328,0.7089755504,0.7998159783
P33,P33,0.66748,0.8063179684,0.7437839584,0.7382477261,0.8625783709,0.8277406998,0.7271307256,0.7304505891,0.7345438352
P33,P33,0.66797,0.7624959135,0.7712999823,0.7075708773,0.8850934062,0.8255551155,0.6964812183,0.7521840509,0.6750114114
P33,P33,0.66846,0.7681897683,0.755981422,0.8276949553,0.8610296676,0.8439179195,0.721703907,0.8124571426,0.788311016
P33,P33,0.66895,0.7793663266,0.7759267345,0.9037613423,0.8219786093,0.7972085573,0.7484648697,0.8145878583,0.7945275608
P33,P33,0.66943,0.7672967852,0.7894447437,0.9195048102,0.7890144096,0.7419874035,0.7411118675,0.8144286042,0.6692186203
P33,P33,0.66992,0.7435639737,0.8041971031,0.9289528287,0.7606049091,0.7960914609,0.726457609,0.8375254349,0.6712717415
P33,P33,0.67041,0.7012800258,0.819024292,0.9530236249,0.8641696356,0.8638008484,0.7079815912,0.7459726219,0.6469437198
P33,P33,0.6709,0.7175549101,0.8385648055,0.8815039545,0.8446910707,0.8746114821,0.7232612339,0.5824235076,0.6682197297
P33,P33,0.67139,0.7067405502,0.8465748293,0.7615718186,0.7900307172,0.8445639535,0.7593010051,0.7134479174,0.7134622771
P33,P33,0.67188,0.6866656501,0.78939405,0.7533315438,0.8352393073,0.8226786002,0.7330768529,0.7816420438,0.7397689605
P33,P33,0.67236,0.7308221574,0.7497538394,0.7651019319,0.8159895,0.7400751369,0.7007327981,0.7716256103,0.7369454408
P33,P33,0.67285,0.7767483591,0.8060363542,0.7963480602,0.7882293992,0.7089532293,0.6731870913,0.8870698052,0.7235645553
P33,P33,0.67334,0.8077117436,0.8231074748,0.7237070843,0.77584462,0.7525530744,0.7138399444,0.9801628036,0.710352018
P33,P33,0.67383,0.809379967,0.7874434008,0.6972640726,0.7915684445,0.8203104867,0.7485554013,0.9107845583,0.7117339238
P33,P33,0.67432,0.8445148572,0.7861070142,0.6744957474,0.7847506357,0.8214970199,0.7740982802,0.7643655869,0.7107404805
P33,P33,0.6748,0.9012654629,0.889146549,0.7066018144,0.7736910101,0.8070857554,0.8160581137,0.7150036025,0.7940593357
P33,P33,0.67529,0.8629272416,1.003851118,0.7654723789,0.7692501057,0.7722027822,0.89208272,0.7451545743,0.7520697748
P33,P33,0.67578,0.9010742175,1.023241776,0.8543750395,0.8585851781,0.7111861746,0.9164903465,0.7669596442,0.6651803598
P33,P33,0.67627,0.9290163938,0.9705786785,0.9617441467,0.9259822233,0.6983830091,0.8902464028,0.7858829409,0.7052293418
P33,P33,0.67676,0.9171365653,0.8605799159,0.9153842966,0.900730493,0.7233066057,0.8945943276,0.8122889541,0.7691631869
P33,P33,0.67725,0.9404252205,0.8248834915,0.7773110239,0.8517629607,0.6975672779,0.8795958009,0.7257919242,0.7929901783
P33,P33,0.67773,0.9456632101,0.8139594977,0.8538332361,0.7776131961,0.6843212939,0.8564767644,0.6186622618,0.7792764819
P33,P33,0.67822,0.9051879231,0.8490396495,0.9681066914,0.701772742,0.769382964,0.8387815704,0.639256436,0.7230785047
P33,P33,0.67871,0.8723913561,0.8560957072,0.8555438383,0.7279067764,0.7703786606,0.8199326122,0.7009502501,0.683927508
P33,P33,0.6792,0.9195579998,0.8247671197,0.7399666115,0.8034610882,0.6975629707,0.8119893052,0.7600793895,0.6416600552
P33,P33,0.67969,0.9815910998,0.8318785455,0.8447821391,0.8222762836,0.6887104201,0.7883472558,0.7019450165,0.5615574526
P33,P33,0.68018,1.029751805,0.8673348222,0.8403308308,0.7672180828,0.7987062779,0.7521681599,0.6619169885,0.602484545
P33,P33,0.68066,0.9840007466,0.8818859759,0.8367696486,0.6971586278,0.8766886423,0.799298723,0.7814028024,0.6365069365
P33,P33,0.68115,0.8961613381,0.8587684335,0.8780465341,0.7243719937,0.8461220529,0.8345242186,0.7906931588,0.6888643219
P33,P33,0.68164,0.8324884026,0.8257972805,0.8836629436,0.8086413224,0.8065842392,0.8719988274,0.6973247303,0.7662333209
P33,P33,0.68213,0.8227816868,0.7750090638,0.7160534876,0.741354173,0.8466914015,0.8647156961,0.5708760906,0.7664479255
P33,P33,0.68262,0.7939017563,0.7304522728,0.6163603541,0.682905294,0.9392270783,0.8391607381,0.6319953324,0.6971566844
P33,P33,0.68311,0.7634182867,0.7226985156,0.646369474,0.7001434573,1.004551606,0.8377497054,0.8034060519,0.6601359872
P33,P33,0.68359,0.7201171535,0.7309594242,0.768261947,0.6091962228,1.007008718,0.7677350249,0.9573289498,0.6104725766
P33,P33,0.68408,0.6972488425,0.8162007405,0.8400629659,0.627837579,0.9696697492,0.7218934377,0.947866304,0.6017884295
P33,P33,0.68457,0.7430310237,0.8332097504,0.7840154747,0.8088016832,0.929146902,0.8129483339,0.8015419922,0.6492467392
P33,P33,0.68506,0.8176563832,0.8012433052,0.7245296326,0.8640457676,0.899025147,0.9171915758,0.6651027718,0.654446964
P33,P33,0.68555,0.910730394,0.7741193323,0.7659832829,0.7656947374,0.9450885892,0.9272628729,0.7325671452,0.6909758382
P33,P33,0.68604,0.9869947375,0.7684197483,0.8324976203,0.7547606132,0.9282669237,0.888129531,0.7708539762,0.7855539366
P33,P33,0.68652,1.015475508,0.8000032533,0.8831476568,0.704855658,0.8852910272,0.8843381075,0.7631768171,0.7677552301
P33,P33,0.68701,1.012429921,0.8150801789,0.7734176173,0.6616228114,0.8525407813,0.8392766919,0.751585084,0.7022607982
P33,P33,0.6875,0.9926811369,0.8593028973,0.7021193906,0.6144003709,0.8225434895,0.7517562836,0.6524341856,0.7118590524
P33,P33,0.68799,0.9810038392,0.8342451833,0.684324584,0.6060971801,0.847461257,0.7253408258,0.6335585621,0.7840297601
P33,P33,0.68848,0.9510049678,0.7785654212,0.6789986985,0.7099451498,0.839285985,0.7312473402,0.6727333112,0.8516739106
P33,P33,0.68896,0.9128185304,0.7968213019,0.7761612892,0.7528912842,0.7932031224,0.7470193302,0.6512996668,0.8068186476
P33,P33,0.68945,0.8996677138,0.8426323803,0.932166189,0.7615665328,0.7684332492,0.6942439533,0.6672604222,0.7245454541
P33,P33,0.68994,0.8487382376,0.8609203987,0.9693521578,0.6639612381,0.7851512035,0.6370635146,0.7956597754,0.7036648775
P33,P33,0.69043,0.7779912031,0.8839752967,0.9551062588,0.6222700236,0.837997618,0.6676083833,0.7437947789,0.7625828879
P33,P33,0.69092,0.7891468853,0.8392698399,0.9051821729,0.7253801011,0.766134164,0.7303041336,0.6754104954,0.8510310741
P33,P33,0.69141,0.8254452121,0.8259884566,0.8045552102,0.7643112059,0.7191555602,0.6934801726,0.747310064,0.8838291993
P33,P33,0.69189,0.8240822125,0.8281907372,0.7117268449,0.7996429378,0.6840469594,0.6431172945,0.7853929426,0.8936713068
P33,P33,0.69238,0.7809633781,0.8583959881,0.6879112301,0.7697961639,0.6196754371,0.6560553832,0.8526482182,0.8728112247
P33,P33,0.69287,0.752027151,0.8862739463,0.77829538,0.7142084433,0.5671424411,0.7673770623,0.8488090842,0.775788646
P33,P33,0.69336,0.7727690954,0.8799560947,0.7619516373,0.7108890964,0.6168140401,0.7831878001,0.8248210403,0.7277762736
P33,P33,0.69385,0.7816219716,0.8683909348,0.7204699113,0.7446758615,0.7050667735,0.7509670589,0.8007375083,0.7355226038
P33,P33,0.69434,0.791874792,0.8798020267,0.7695939678,0.6551650985,0.7731159143,0.7290342688,0.8856453606,0.7459325721
P33,P33,0.69482,0.7711443877,0.9072362549,0.8429588278,0.7499995442,0.7851724617,0.7718717612,0.9290031342,0.7528491193
P33,P33,0.69531,0.764882861,0.9226256414,0.8824998919,0.7623408209,0.7580233512,0.7701983203,1.010820684,0.6881814218
P33,P33,0.6958,0.8145799803,0.8995542612,0.8148971628,0.7746752126,0.6952204448,0.7691284565,0.9458930623,0.7452562719
P33,P33,0.69629,0.8069205165,0.844203819,0.7591116139,0.7133604984,0.7477602535,0.7588667876,0.8623244193,0.762446245
P33,P33,0.69678,0.7194228049,0.8222865379,0.8458814078,0.6978034879,0.8091120823,0.8000599163,0.8660613992,0.7529345696
P33,P33,0.69727,0.7037924109,0.8064765389,0.9160689753,0.7521268104,0.7752629561,0.8663369239,0.837312741,0.6629803959
P33,P33,0.69775,0.7636582039,0.8283351127,0.8819520886,0.838313005,0.7307677391,0.9309400564,0.8475944841,0.6225975707
P33,P33,0.69824,0.8583657421,0.8305555862,0.708027183,0.7972091686,0.8021498305,1.007866049,0.9341897924,0.5992169502
P33,P33,0.69873,0.8843001921,0.8099639286,0.6433661898,0.7753483412,0.8990715267,1.037704344,0.943837012,0.5499233519
P33,P33,0.69922,0.8661397542,0.7836022419,0.7131516379,0.7576506574,0.9264898579,0.982496803,1.032297286,0.5456207291
P33,P33,0.69971,0.8452042658,0.7446926797,0.7716404581,0.7001080691,0.8735064314,0.967566498,0.8810218261,0.6544432911
P33,P33,0.7002,0.8535540934,0.715735797,0.812548919,0.7014283134,0.8176200972,0.9849234998,0.7473047922,0.7269029409
P33,P33,0.70068,0.8613991333,0.6485472197,0.8591732522,0.7088732959,0.7995458094,1.037128217,0.8748921108,0.7446661659
P33,P33,0.70117,0.8158884761,0.6053954947,0.831660043,0.7436527545,0.8012980791,1.040895314,0.8678627249,0.708762164
P33,P33,0.70166,0.7507242711,0.6218934311,0.8383171594,0.7179950343,0.827520884,0.9800357697,0.8130570224,0.7729390079
P33,P33,0.70215,0.7064282243,0.6991499016,0.8069138691,0.6026906183,0.835305621,0.9599694995,0.7978927071,0.8015367475
P33,P33,0.70264,0.6743177967,0.7879188993,0.6711604269,0.6057875905,0.7717657265,0.879297149,0.9061189841,0.7864555305
P33,P33,0.70312,0.6722884092,0.8164575876,0.6361176816,0.6347099346,0.7521775716,0.7808709385,1.004210802,0.7365154035
P33,P33,0.70361,0.6788369717,0.881604551,0.7327775814,0.6584741172,0.7460754662,0.763784929,0.9045907762,0.7313712701
P33,P33,0.7041,0.7030741165,0.9267326617,0.7570127569,0.7512507785,0.7131405089,0.8223146354,0.9305216159,0.7387322445
P33,P33,0.70459,0.7234031621,0.9286776555,0.7979590786,0.7621596148,0.7206035297,0.8639180015,0.9360491411,0.6942653733
P33,P33,0.70508,0.7523678625,0.9367208185,0.7838509951,0.8060392153,0.7381026143,0.8990466977,0.8177219254,0.7541169328
P33,P33,0.70557,0.7876578295,0.9367262107,0.6912629707,0.802125595,0.7527110045,0.9347469762,0.7220273556,0.7309832785
P33,P33,0.70605,0.8378820218,0.9633130094,0.7094478196,0.7954424306,0.7358527358,0.9321642365,0.7327196874,0.6713435321
P33,P33,0.70654,0.8730423065,0.9392436857,0.7318382587,0.8016202252,0.746709284,0.8983710532,0.7321345036,0.7133380566
P33,P33,0.70703,0.8773711307,0.9105903252,0.7817833086,0.7821485696,0.7542921797,0.9037880318,0.8029281725,0.7434311925
P33,P33,0.70752,0.8626821863,0.9088325821,0.7828323581,0.7019034936,0.7215714033,0.9129399051,0.8247742641,0.7719216558
P33,P33,0.70801,0.8445514839,0.9247865021,0.8547215104,0.6418647698,0.7585684253,0.9658493598,0.8298729704,0.7947218638
P33,P33,0.7085,0.8576736082,0.9005209972,0.8549098357,0.7096569692,0.7872804115,0.9824397843,0.9073745791,0.8500713912
P33,P33,0.70898,0.8348704518,0.815988025,0.849199685,0.6487538588,0.8071409075,0.9125614304,0.9354004574,0.882017001
P33,P33,0.70947,0.8302597663,0.745288488,0.7800716101,0.7557259698,0.796594996,0.8003163242,0.8746329296,0.912965094
P33,P33,0.70996,0.8247803774,0.7825252027,0.7487174224,0.7830915755,0.7782360259,0.7335067723,0.9722091126,0.8590665835
P33,P33,0.71045,0.7920767704,0.7926158396,0.7365800701,0.7447689451,0.7848230731,0.7349445536,0.9932073733,0.7887931959
P33,P33,0.71094,0.7938146827,0.7531703456,0.7046711117,0.7908431447,0.8016361371,0.7625747409,0.9678353645,0.7428971102
P33,P33,0.71143,0.7716304267,0.721071175,0.6636614639,0.7168115611,0.7275555736,0.8142396385,0.8738682298,0.7050242851
P33,P33,0.71191,0.7372902624,0.6924118232,0.7547086376,0.6229517848,0.759155089,0.8540940488,0.7533313697,0.7272170175
P33,P33,0.7124,0.7265100853,0.6636583657,0.8033900909,0.7024611359,0.8790104495,0.8434316936,0.7595290281,0.7016180438
P33,P33,0.71289,0.7852500325,0.6763311312,0.6863976606,0.7643796415,0.8848232907,0.8198155457,0.9222484137,0.6770643044
P33,P33,0.71338,0.7912821819,0.7578844358,0.7108611364,0.7731696475,0.9115575666,0.8515608088,0.8622328485,0.7283079034
P33,P33,0.71387,0.7672115618,0.8167545431,0.7123997112,0.7060302337,0.9152196896,0.8706630068,0.7435647813,0.7909172369
P33,P33,0.71436,0.7312376801,0.8407826629,0.71295518,0.6742918204,0.9528655259,0.8389926096,0.7418685927,0.7825132474
P33,P33,0.71484,0.7698286329,0.8053430075,0.6480270663,0.7095777413,0.9523906817,0.7807069109,0.7542385852,0.7904017666
P33,P33,0.71533,0.8373278132,0.7963463982,0.7334281589,0.8366427616,0.8564096012,0.7970458418,0.8438317599,0.7530128783
P33,P33,0.71582,0.9251455611,0.8439085339,0.8272031273,0.8787393451,0.89531122,0.8052178682,0.8206047666,0.6596393517
P33,P33,0.71631,0.97605496,0.8725677549,0.8249983331,0.8188822247,0.9474076247,0.8106166385,0.8225383029,0.7026192586
P33,P33,0.7168,0.904502199,0.8985001548,0.7815759334,0.6919625847,0.9660629023,0.8245023011,0.807063865,0.6793819307
P33,P33,0.71729,0.8105981188,0.8941059252,0.7663560577,0.6587557878,0.9445512379,0.8424774337,0.7790789893,0.6766778147
P33,P33,0.71777,0.7871897852,0.8360329507,0.7364384192,0.6774046203,0.9019366535,0.8718942597,0.7600583361,0.6870445339
P33,P33,0.71826,0.8060574725,0.7310404275,0.7212702396,0.7319158051,0.8531517869,0.8703434462,0.8373139463,0.7239521925
P33,P33,0.71875,0.7848802046,0.6659498848,0.7507189131,0.753133253,0.8186725301,0.8682969132,0.7863038692,0.7025854079
P33,P33,0.71924,0.768038396,0.6845279898,0.8066191389,0.7438120414,0.8150551342,0.8805251276,0.6904212579,0.6794853015
P33,P33,0.71973,0.8086904905,0.6971288948,0.7329947068,0.687389143,0.7850757194,0.8257639516,0.8029696087,0.638948521
P33,P33,0.72021,0.8562646838,0.7100826688,0.8034817471,0.7132599463,0.774370831,0.8366971291,0.8968181975,0.6315131987
P33,P33,0.7207,0.8116250248,0.7308345668,1.01575141,0.7638528392,0.7351292998,0.8418240004,0.9334631224,0.7388730988
P33,P33,0.72119,0.7871416285,0.7327004184,0.9774439432,0.8075544201,0.7170954905,0.7741743727,0.8801157397,0.7700584494
P33,P33,0.72168,0.8110204777,0.8198759379,0.8516744676,0.7503058328,0.7585131014,0.7154875297,0.729211776,0.7663250159
P33,P33,0.72217,0.8146137619,0.9008170145,0.8269324153,0.6097955448,0.841609008,0.6967306888,0.6846048331,0.8043358496
P33,P33,0.72266,0.7872321234,0.9183323057,0.7526446199,0.6596954882,0.8335230338,0.7068525771,0.7006319867,0.8867127954
